sample,time_s,Fx,Fy,Fz,Mx,My,Mz,COP_AP,COP_ML,fs
271,0.271,1.259579,-0.269666,689.501410,-0.032360,-0.151149,0.029978,-36.012710,9.971058,1000
272,0.272,1.247751,-0.283124,689.529687,-0.033975,-0.149730,0.029984,-36.014674,9.964757,1000
273,0.273,1.236035,-0.296585,689.558523,-0.035590,-0.148324,0.029989,-36.016729,9.958408,1000
274,0.274,1.224433,-0.310047,689.587907,-0.037206,-0.146932,0.029993,-36.018874,9.952009,1000
275,0.275,1.212947,-0.323510,689.617827,-0.038821,-0.145554,0.029996,-36.021109,9.945561,1000
276,0.276,1.201577,-0.336972,689.648271,-0.040437,-0.144189,0.029998,-36.023433,9.939065,1000
277,0.277,1.190326,-0.350433,689.679228,-0.042052,-0.142839,0.030000,-36.025846,9.932519,1000
278,0.278,1.179196,-0.363890,689.710686,-0.043667,-0.141503,0.030000,-36.028347,9.925924,1000
279,0.279,1.168186,-0.377344,689.742631,-0.045281,-0.140182,0.029999,-36.030938,9.919280,1000
280,0.280,1.157300,-0.390793,689.775052,-0.046895,-0.138876,0.029998,-36.033616,9.912588,1000
281,0.281,1.146539,-0.404237,689.807935,-0.048508,-0.137585,0.029995,-36.036382,9.905847,1000
282,0.282,1.135903,-0.417673,689.841268,-0.050121,-0.136308,0.029991,-36.039236,9.899057,1000
283,0.283,1.125394,-0.431101,689.875037,-0.051732,-0.135047,0.029987,-36.042176,9.892218,1000
284,0.284,1.115014,-0.444520,689.909229,-0.053342,-0.133802,0.029981,-36.045204,9.885331,1000
285,0.285,1.104764,-0.457929,689.943831,-0.054951,-0.132572,0.029975,-36.048318,9.878396,1000
286,0.286,1.094645,-0.471326,689.978828,-0.056559,-0.131357,0.029968,-36.051518,9.871412,1000
287,0.287,1.084657,-0.484711,690.014207,-0.058165,-0.130159,0.029959,-36.054804,9.864380,1000
288,0.288,1.074803,-0.498083,690.049953,-0.059770,-0.128976,0.029950,-36.058175,9.857299,1000
289,0.289,1.065084,-0.511440,690.086053,-0.061373,-0.127810,0.029940,-36.061632,9.850170,1000
290,0.290,1.055500,-0.524782,690.122491,-0.062974,-0.126660,0.029928,-36.065173,9.842993,1000
291,0.291,1.046052,-0.538107,690.159254,-0.064573,-0.125526,0.029916,-36.068798,9.835769,1000
292,0.292,1.036742,-0.551415,690.196327,-0.066170,-0.124409,0.029903,-36.072508,9.828496,1000
293,0.293,1.027571,-0.564704,690.233695,-0.067764,-0.123308,0.029889,-36.076301,9.821175,1000
294,0.294,1.018538,-0.577973,690.271342,-0.069357,-0.122225,0.029874,-36.080177,9.813806,1000
295,0.295,1.009647,-0.591222,690.309255,-0.070947,-0.121158,0.029858,-36.084136,9.806390,1000
296,0.296,1.000896,-0.604448,690.347417,-0.072534,-0.120108,0.029841,-36.088177,9.798926,1000
297,0.297,0.992287,-0.617652,690.385813,-0.074118,-0.119074,0.029823,-36.092301,9.791415,1000
298,0.298,0.983821,-0.630832,690.424428,-0.075700,-0.118059,0.029804,-36.096506,9.783856,1000
299,0.299,0.975499,-0.643987,690.463247,-0.077278,-0.117060,0.029784,-36.100793,9.776250,1000
300,0.300,0.967320,-0.657116,690.502253,-0.078854,-0.116078,0.029763,-36.105161,9.768597,1000
301,0.301,0.959287,-0.670218,690.541432,-0.080426,-0.115114,0.029742,-36.109609,9.760896,1000
302,0.302,0.951398,-0.683291,690.580766,-0.081995,-0.114168,0.029719,-36.114137,9.753149,1000
303,0.303,0.943656,-0.696336,690.620241,-0.083560,-0.113239,0.029695,-36.118744,9.745354,1000
304,0.304,0.936060,-0.709351,690.659841,-0.085122,-0.112327,0.029671,-36.123431,9.737513,1000
305,0.305,0.928611,-0.722334,690.699549,-0.086680,-0.111433,0.029645,-36.128197,9.729625,1000
306,0.306,0.921310,-0.735285,690.739349,-0.088234,-0.110557,0.029619,-36.133042,9.721691,1000
307,0.307,0.914156,-0.748203,690.779226,-0.089784,-0.109699,0.029591,-36.137964,9.713709,1000
308,0.308,0.907151,-0.761087,690.819163,-0.091330,-0.108858,0.029563,-36.142964,9.705682,1000
309,0.309,0.900294,-0.773936,690.859144,-0.092872,-0.108035,0.029534,-36.148041,9.697608,1000
310,0.310,0.893586,-0.786748,690.899153,-0.094410,-0.107230,0.029503,-36.153194,9.689488,1000
311,0.311,0.887027,-0.799524,690.939174,-0.095943,-0.106443,0.029472,-36.158424,9.681322,1000
312,0.312,0.880617,-0.812261,690.979189,-0.097471,-0.105674,0.029440,-36.163730,9.673110,1000
313,0.313,0.874356,-0.824958,691.019184,-0.098995,-0.104923,0.029407,-36.169111,9.664852,1000
314,0.314,0.868245,-0.837616,691.059142,-0.100514,-0.104189,0.029373,-36.174567,9.656549,1000
315,0.315,0.862284,-0.850233,691.099047,-0.102028,-0.103474,0.029338,-36.180098,9.648200,1000
316,0.316,0.856472,-0.862807,691.138881,-0.103537,-0.102777,0.029302,-36.185703,9.639805,1000
317,0.317,0.850810,-0.875338,691.178630,-0.105041,-0.102097,0.029265,-36.191381,9.631365,1000
318,0.318,0.845298,-0.887825,691.218277,-0.106539,-0.101436,0.029227,-36.197132,9.622880,1000
319,0.319,0.839935,-0.900267,691.257806,-0.108032,-0.100792,0.029189,-36.202956,9.614350,1000
320,0.320,0.834721,-0.912663,691.297200,-0.109520,-0.100167,0.029149,-36.208852,9.605775,1000
321,0.321,0.829657,-0.925012,691.336444,-0.111001,-0.099559,0.029108,-36.214819,9.597155,1000
322,0.322,0.824741,-0.937313,691.375521,-0.112478,-0.098969,0.029067,-36.220858,9.588490,1000
323,0.323,0.819975,-0.949565,691.414416,-0.113948,-0.098397,0.029024,-36.226968,9.579781,1000
324,0.324,0.815357,-0.961768,691.453113,-0.115412,-0.097843,0.028981,-36.233148,9.571028,1000
325,0.325,0.810887,-0.973919,691.491595,-0.116870,-0.097306,0.028937,-36.239397,9.562230,1000
326,0.326,0.806565,-0.986019,691.529847,-0.118322,-0.096788,0.028891,-36.245716,9.553388,1000
327,0.327,0.802390,-0.998066,691.567853,-0.119768,-0.096287,0.028845,-36.252104,9.544502,1000
328,0.328,0.798362,-1.010060,691.605598,-0.121207,-0.095803,0.028798,-36.258560,9.535572,1000
329,0.329,0.794481,-1.022000,691.643066,-0.122640,-0.095338,0.028750,-36.265083,9.526599,1000
330,0.330,0.790746,-1.033884,691.680242,-0.124066,-0.094889,0.028701,-36.271674,9.517582,1000
331,0.331,0.787156,-1.045712,691.717110,-0.125485,-0.094459,0.028652,-36.278332,9.508521,1000
332,0.332,0.783711,-1.057483,691.753656,-0.126898,-0.094045,0.028601,-36.285056,9.499418,1000
333,0.333,0.780410,-1.069195,691.789863,-0.128303,-0.093649,0.028549,-36.291846,9.490271,1000
334,0.334,0.777252,-1.080849,691.825718,-0.129702,-0.093270,0.028497,-36.298701,9.481082,1000
335,0.335,0.774237,-1.092443,691.861205,-0.131093,-0.092908,0.028443,-36.305621,9.471849,1000
336,0.336,0.771364,-1.103977,691.896310,-0.132477,-0.092564,0.028389,-36.312605,9.462574,1000
337,0.337,0.768632,-1.115449,691.931017,-0.133854,-0.092236,0.028333,-36.319652,9.453257,1000
338,0.338,0.766041,-1.126859,691.965314,-0.135223,-0.091925,0.028277,-36.326763,9.443897,1000
339,0.339,0.763589,-1.138206,691.999185,-0.136585,-0.091631,0.028220,-36.333937,9.434495,1000
340,0.340,0.761276,-1.149488,692.032616,-0.137939,-0.091353,0.028162,-36.341172,9.425051,1000
341,0.341,0.759100,-1.160706,692.065594,-0.139285,-0.091092,0.028103,-36.348469,9.415566,1000
342,0.342,0.757061,-1.171858,692.098104,-0.140623,-0.090847,0.028043,-36.355828,9.406038,1000
343,0.343,0.755157,-1.182944,692.130134,-0.141953,-0.090619,0.027983,-36.363246,9.396470,1000
344,0.344,0.753388,-1.193963,692.161669,-0.143276,-0.090407,0.027921,-36.370725,9.386860,1000
345,0.345,0.751753,-1.204913,692.192697,-0.144590,-0.090210,0.027858,-36.378263,9.377208,1000
346,0.346,0.750250,-1.215795,692.223205,-0.145895,-0.090030,0.027795,-36.385860,9.367516,1000
347,0.347,0.748877,-1.226607,692.253179,-0.147193,-0.089865,0.027731,-36.393515,9.357783,1000
348,0.348,0.747635,-1.237349,692.282608,-0.148482,-0.089716,0.027666,-36.401228,9.348010,1000
349,0.349,0.746522,-1.248019,692.311478,-0.149762,-0.089583,0.027600,-36.408998,9.338196,1000
350,0.350,0.745536,-1.258618,692.339778,-0.151034,-0.089464,0.027533,-36.416825,9.328342,1000
351,0.351,0.744676,-1.269144,692.367496,-0.152297,-0.089361,0.027465,-36.424708,9.318447,1000
352,0.352,0.743940,-1.279596,692.394619,-0.153552,-0.089273,0.027396,-36.432647,9.308513,1000
353,0.353,0.743328,-1.289975,692.421138,-0.154797,-0.089199,0.027327,-36.440640,9.298539,1000
354,0.354,0.742839,-1.300279,692.447039,-0.156033,-0.089141,0.027256,-36.448688,9.288526,1000
355,0.355,0.742469,-1.310507,692.472312,-0.157261,-0.089096,0.027185,-36.456790,9.278473,1000
356,0.356,0.742219,-1.320658,692.496947,-0.158479,-0.089066,0.027113,-36.464945,9.268382,1000
357,0.357,0.742086,-1.330733,692.520932,-0.159688,-0.089050,0.027040,-36.473152,9.258251,1000
358,0.358,0.742069,-1.340730,692.544258,-0.160888,-0.089048,0.026966,-36.481412,9.248081,1000
359,0.359,0.742167,-1.350649,692.566915,-0.162078,-0.089060,0.026891,-36.489724,9.237873,1000
360,0.360,0.742378,-1.360489,692.588892,-0.163259,-0.089085,0.026815,-36.498086,9.227627,1000
361,0.361,0.742699,-1.370249,692.610181,-0.164430,-0.089124,0.026739,-36.506499,9.217342,1000
362,0.362,0.743130,-1.379929,692.630771,-0.165591,-0.089176,0.026661,-36.514961,9.207020,1000
363,0.363,0.743669,-1.389528,692.650655,-0.166743,-0.089240,0.026583,-36.523473,9.196659,1000
364,0.364,0.744314,-1.399045,692.669822,-0.167885,-0.089318,0.026504,-36.532033,9.186262,1000
365,0.365,0.745064,-1.408480,692.688266,-0.169018,-0.089408,0.026424,-36.540642,9.175826,1000
366,0.366,0.745916,-1.417833,692.705977,-0.170140,-0.089510,0.026343,-36.549298,9.165354,1000
367,0.367,0.746868,-1.427102,692.722948,-0.171252,-0.089624,0.026262,-36.558001,9.154844,1000
368,0.368,0.747920,-1.436286,692.739171,-0.172354,-0.089750,0.026179,-36.566750,9.144298,1000
369,0.369,0.749068,-1.445387,692.754639,-0.173446,-0.089888,0.026096,-36.575544,9.133716,1000
370,0.370,0.750312,-1.454402,692.769346,-0.174528,-0.090037,0.026012,-36.584384,9.123097,1000
371,0.371,0.751649,-1.463331,692.783283,-0.175600,-0.090198,0.025927,-36.593269,9.112441,1000
372,0.372,0.753077,-1.472174,692.796446,-0.176661,-0.090369,0.025841,-36.602197,9.101750,1000
373,0.373,0.754594,-1.480930,692.808827,-0.177712,-0.090551,0.025755,-36.611168,9.091023,1000
374,0.374,0.756198,-1.489599,692.820422,-0.178752,-0.090744,0.025667,-36.620182,9.080261,1000
375,0.375,0.757888,-1.498180,692.831224,-0.179782,-0.090947,0.025579,-36.629239,9.069464,1000
376,0.376,0.759661,-1.506673,692.841228,-0.180801,-0.091159,0.025490,-36.638336,9.058631,1000
377,0.377,0.761515,-1.515077,692.850430,-0.181809,-0.091382,0.025400,-36.647475,9.047763,1000
378,0.378,0.763448,-1.523391,692.858825,-0.182807,-0.091614,0.025310,-36.656654,9.036861,1000
379,0.379,0.765458,-1.531615,692.866409,-0.183794,-0.091855,0.025218,-36.665872,9.025925,1000
380,0.380,0.767542,-1.539749,692.873177,-0.184770,-0.092105,0.025126,-36.675129,9.014954,1000
381,0.381,0.769699,-1.547792,692.879127,-0.185735,-0.092364,0.025033,-36.684425,9.003950,1000
382,0.382,0.771927,-1.555744,692.884255,-0.186689,-0.092631,0.024939,-36.693759,8.992911,1000
383,0.383,0.774223,-1.563604,692.888558,-0.187633,-0.092907,0.024844,-36.703130,8.981839,1000
384,0.384,0.776584,-1.571372,692.892033,-0.188565,-0.093190,0.024749,-36.712537,8.970734,1000
385,0.385,0.779009,-1.579048,692.894678,-0.189486,-0.093481,0.024652,-36.721980,8.959596,1000
386,0.386,0.781496,-1.586630,692.896492,-0.190396,-0.093780,0.024555,-36.731459,8.948425,1000
387,0.387,0.784042,-1.594120,692.897472,-0.191294,-0.094085,0.024457,-36.740972,8.937221,1000
388,0.388,0.786645,-1.601515,692.897617,-0.192182,-0.094397,0.024359,-36.750519,8.925985,1000
389,0.389,0.789302,-1.608816,692.896926,-0.193058,-0.094716,0.024259,-36.760100,8.914717,1000
390,0.390,0.792011,-1.616023,692.895398,-0.193923,-0.095041,0.024159,-36.769713,8.903417,1000
391,0.391,0.794771,-1.623135,692.893034,-0.194776,-0.095372,0.024058,-36.779359,8.892086,1000
392,0.392,0.797577,-1.630152,692.889832,-0.195618,-0.095709,0.023957,-36.789036,8.880723,1000
393,0.393,0.800429,-1.637073,692.885794,-0.196449,-0.096051,0.023854,-36.798745,8.869328,1000
394,0.394,0.803323,-1.643898,692.880920,-0.197268,-0.096399,0.023751,-36.808483,8.857903,1000
395,0.395,0.806258,-1.650628,692.875211,-0.198075,-0.096751,0.023647,-36.818251,8.846447,1000
396,0.396,0.809230,-1.657260,692.868668,-0.198871,-0.097108,0.023542,-36.828048,8.834961,1000
397,0.397,0.812238,-1.663796,692.861293,-0.199656,-0.097469,0.023436,-36.837874,8.823444,1000
398,0.398,0.815279,-1.670235,692.853087,-0.200428,-0.097833,0.023330,-36.847727,8.811898,1000
399,0.399,0.818350,-1.676577,692.844054,-0.201189,-0.098202,0.023223,-36.857608,8.800322,1000
400,0.400,0.821449,-1.682821,692.834195,-0.201939,-0.098574,0.023115,-36.867515,8.788716,1000
401,0.401,0.824574,-1.688968,692.823513,-0.202676,-0.098949,0.023007,-36.877448,8.777081,1000
402,0.402,0.827722,-1.695016,692.812013,-0.203402,-0.099327,0.022898,-36.887406,8.765417,1000
403,0.403,0.830890,-1.700966,692.799696,-0.204116,-0.099707,0.022788,-36.897389,8.753724,1000
404,0.404,0.834076,-1.706818,692.786567,-0.204818,-0.100089,0.022677,-36.907395,8.742003,1000
405,0.405,0.837278,-1.712571,692.772631,-0.205509,-0.100473,0.022566,-36.917425,8.730254,1000
406,0.406,0.840492,-1.718226,692.757891,-0.206187,-0.100859,0.022453,-36.927478,8.718477,1000
407,0.407,0.843717,-1.723781,692.742353,-0.206854,-0.101246,0.022341,-36.937553,8.706671,1000
408,0.408,0.846950,-1.729237,692.726022,-0.207508,-0.101634,0.022227,-36.947649,8.694839,1000
409,0.409,0.850188,-1.734594,692.708902,-0.208151,-0.102023,0.022113,-36.957766,8.682979,1000
410,0.410,0.853429,-1.739852,692.691001,-0.208782,-0.102411,0.021998,-36.967903,8.671092,1000
411,0.411,0.856670,-1.745010,692.672323,-0.209401,-0.102800,0.021882,-36.978059,8.659179,1000
412,0.412,0.859909,-1.750068,692.652875,-0.210008,-0.103189,0.021766,-36.988234,8.647239,1000
413,0.413,0.863143,-1.755026,692.632665,-0.210603,-0.103577,0.021648,-36.998428,8.635273,1000
414,0.414,0.866369,-1.759885,692.611698,-0.211186,-0.103964,0.021531,-37.008639,8.623281,1000
415,0.415,0.869585,-1.764643,692.589981,-0.211757,-0.104350,0.021412,-37.018867,8.611263,1000
416,0.416,0.872789,-1.769302,692.567524,-0.212316,-0.104735,0.021293,-37.029111,8.599220,1000
417,0.417,0.875977,-1.773861,692.544333,-0.212863,-0.105117,0.021173,-37.039371,8.587152,1000
418,0.418,0.879148,-1.778319,692.520416,-0.213398,-0.105498,0.021053,-37.049646,8.575059,1000
419,0.419,0.882298,-1.782677,692.495782,-0.213921,-0.105876,0.020931,-37.059936,8.562942,1000
420,0.420,0.885425,-1.786935,692.470439,-0.214432,-0.106251,0.020810,-37.070239,8.550800,1000
421,0.421,0.888527,-1.791093,692.444397,-0.214931,-0.106623,0.020687,-37.080555,8.538634,1000
422,0.422,0.891601,-1.795150,692.417664,-0.215418,-0.106992,0.020564,-37.090884,8.526444,1000
423,0.423,0.894644,-1.799108,692.390251,-0.215893,-0.107357,0.020440,-37.101224,8.514231,1000
424,0.424,0.897654,-1.802965,692.362166,-0.216356,-0.107718,0.020316,-37.111576,8.501994,1000
425,0.425,0.900628,-1.806722,692.333420,-0.216807,-0.108075,0.020190,-37.121938,8.489734,1000
426,0.426,0.903564,-1.810379,692.304023,-0.217246,-0.108428,0.020065,-37.132310,8.477452,1000
427,0.427,0.906459,-1.813936,692.273986,-0.217672,-0.108775,0.019938,-37.142691,8.465147,1000
428,0.428,0.909311,-1.817393,692.243319,-0.218087,-0.109117,0.019811,-37.153081,8.452820,1000
429,0.429,0.912117,-1.820750,692.212033,-0.218490,-0.109454,0.019683,-37.163478,8.440472,1000
430,0.430,0.914874,-1.824008,692.180139,-0.218881,-0.109785,0.019555,-37.173883,8.428101,1000
431,0.431,0.917581,-1.827165,692.147650,-0.219260,-0.110110,0.019426,-37.184295,8.415709,1000
432,0.432,0.920234,-1.830223,692.114576,-0.219627,-0.110428,0.019296,-37.194713,8.403297,1000
433,0.433,0.922831,-1.833182,692.080930,-0.219982,-0.110740,0.019166,-37.205136,8.390863,1000
434,0.434,0.925370,-1.836041,692.046724,-0.220325,-0.111044,0.019035,-37.215564,8.378409,1000
435,0.435,0.927848,-1.838801,692.011970,-0.220656,-0.111342,0.018904,-37.225996,8.365934,1000
436,0.436,0.930262,-1.841462,691.976680,-0.220975,-0.111631,0.018772,-37.236432,8.353440,1000
437,0.437,0.932611,-1.844025,691.940868,-0.221283,-0.111913,0.018639,-37.246870,8.340926,1000
438,0.438,0.934891,-1.846488,691.904546,-0.221579,-0.112187,0.018506,-37.257311,8.328393,1000
439,0.439,0.937100,-1.848853,691.867728,-0.221862,-0.112452,0.018372,-37.267753,8.315840,1000
440,0.440,0.939237,-1.851120,691.830427,-0.222134,-0.112708,0.018238,-37.278196,8.303269,1000
441,0.441,0.941298,-1.853289,691.792657,-0.222395,-0.112956,0.018103,-37.288640,8.290679,1000
442,0.442,0.943281,-1.855360,691.754430,-0.222643,-0.113194,0.017967,-37.299083,8.278071,1000
443,0.443,0.945184,-1.857334,691.715762,-0.222880,-0.113422,0.017831,-37.309526,8.265445,1000
444,0.444,0.947004,-1.859210,691.676666,-0.223105,-0.113640,0.017695,-37.319967,8.252801,1000
445,0.445,0.948739,-1.860989,691.637156,-0.223319,-0.113849,0.017557,-37.330405,8.240140,1000
446,0.446,0.950386,-1.862671,691.597247,-0.223521,-0.114046,0.017419,-37.340841,8.227462,1000
447,0.447,0.951945,-1.864257,691.556954,-0.223711,-0.114233,0.017281,-37.351273,8.214766,1000
448,0.448,0.953411,-1.865747,691.516290,-0.223890,-0.114409,0.017142,-37.361702,8.202055,1000
449,0.449,0.954783,-1.867140,691.475271,-0.224057,-0.114574,0.017003,-37.372125,8.189327,1000
450,0.450,0.956058,-1.868438,691.433912,-0.224213,-0.114727,0.016863,-37.382543,8.176583,1000
451,0.451,0.957235,-1.869641,691.392228,-0.224357,-0.114868,0.016722,-37.392956,8.163823,1000
452,0.452,0.958311,-1.870749,691.350234,-0.224490,-0.114997,0.016581,-37.403362,8.151048,1000
453,0.453,0.959284,-1.871763,691.307945,-0.224612,-0.115114,0.016439,-37.413760,8.138258,1000
454,0.454,0.960152,-1.872682,691.265377,-0.224722,-0.115218,0.016297,-37.424151,8.125454,1000
455,0.455,0.960912,-1.873507,691.222545,-0.224821,-0.115309,0.016154,-37.434533,8.112634,1000
456,0.456,0.961563,-1.874239,691.179465,-0.224909,-0.115388,0.016011,-37.444907,8.099801,1000
457,0.457,0.962102,-1.874877,691.136152,-0.224985,-0.115452,0.015867,-37.455270,8.086953,1000
458,0.458,0.962527,-1.875423,691.092623,-0.225051,-0.115503,0.015723,-37.465624,8.074092,1000
459,0.459,0.962837,-1.875877,691.048893,-0.225105,-0.115540,0.015578,-37.475966,8.061218,1000
460,0.460,0.963029,-1.876239,691.004979,-0.225149,-0.115563,0.015433,-37.486298,8.048331,1000
461,0.461,0.963101,-1.876509,690.960895,-0.225181,-0.115572,0.015287,-37.496617,8.035430,1000
462,0.462,0.963051,-1.876689,690.916659,-0.225203,-0.115566,0.015141,-37.506923,8.022518,1000
463,0.463,0.962877,-1.876778,690.872285,-0.225213,-0.115545,0.014995,-37.517216,8.009593,1000
464,0.464,0.962578,-1.876777,690.827792,-0.225213,-0.115509,0.014847,-37.527495,7.996656,1000
465,0.465,0.962151,-1.876686,690.783194,-0.225202,-0.115458,0.014700,-37.537760,7.983708,1000
466,0.466,0.961595,-1.876506,690.738508,-0.225181,-0.115391,0.014552,-37.548009,7.970749,1000
467,0.467,0.960907,-1.876238,690.693750,-0.225149,-0.115309,0.014403,-37.558243,7.957778,1000
468,0.468,0.960087,-1.875881,690.648936,-0.225106,-0.115210,0.014254,-37.568460,7.944797,1000
469,0.469,0.959131,-1.875437,690.604083,-0.225052,-0.115096,0.014104,-37.578661,7.931806,1000
470,0.470,0.958039,-1.874906,690.559207,-0.224989,-0.114965,0.013955,-37.588844,7.918804,1000
471,0.471,0.956808,-1.874288,690.514324,-0.224915,-0.114817,0.013804,-37.599009,7.905793,1000
472,0.472,0.955437,-1.873585,690.469450,-0.224830,-0.114652,0.013653,-37.609155,7.892772,1000
473,0.473,0.953924,-1.872795,690.424603,-0.224735,-0.114471,0.013502,-37.619282,7.879743,1000
474,0.474,0.952268,-1.871921,690.379797,-0.224631,-0.114272,0.013350,-37.629389,7.866704,1000
475,0.475,0.950467,-1.870963,690.335049,-0.224516,-0.114056,0.013198,-37.639476,7.853657,1000
476,0.476,0.948519,-1.869920,690.290376,-0.224390,-0.113822,0.013046,-37.649542,7.840601,1000
477,0.477,0.946423,-1.868795,690.245793,-0.224255,-0.113571,0.012893,-37.659586,7.827537,1000
478,0.478,0.944178,-1.867587,690.201316,-0.224110,-0.113301,0.012739,-37.669608,7.814466,1000
479,0.479,0.941781,-1.866297,690.156963,-0.223956,-0.113014,0.012585,-37.679607,7.801388,1000
480,0.480,0.939232,-1.864926,690.112747,-0.223791,-0.112708,0.012431,-37.689582,7.788302,1000
481,0.481,0.936528,-1.863474,690.068686,-0.223617,-0.112383,0.012277,-37.699534,7.775210,1000
482,0.482,0.933669,-1.861942,690.024796,-0.223433,-0.112040,0.012122,-37.709462,7.762111,1000
483,0.483,0.930653,-1.860330,689.981091,-0.223240,-0.111678,0.011966,-37.719364,7.749006,1000
484,0.484,0.927480,-1.858640,689.937588,-0.223037,-0.111298,0.011811,-37.729241,7.735895,1000
485,0.485,0.924147,-1.856871,689.894303,-0.222825,-0.110898,0.011654,-37.739092,7.722779,1000
486,0.486,0.920653,-1.855025,689.851250,-0.222603,-0.110478,0.011498,-37.748915,7.709657,1000
487,0.487,0.916997,-1.853103,689.808445,-0.222372,-0.110040,0.011341,-37.758712,7.696531,1000
488,0.488,0.913179,-1.851104,689.765903,-0.222132,-0.109581,0.011184,-37.768481,7.683400,1000
489,0.489,0.909196,-1.849029,689.723640,-0.221884,-0.109104,0.011026,-37.778221,7.670264,1000
490,0.490,0.905048,-1.846880,689.681670,-0.221626,-0.108606,0.010868,-37.787933,7.657125,1000
491,0.491,0.900734,-1.844657,689.640009,-0.221359,-0.108088,0.010710,-37.797614,7.643982,1000
492,0.492,0.896253,-1.842361,689.598671,-0.221083,-0.107550,0.010551,-37.807266,7.630835,1000
493,0.493,0.891603,-1.839992,689.557670,-0.220799,-0.106992,0.010392,-37.816888,7.617685,1000
494,0.494,0.886784,-1.837551,689.517022,-0.220506,-0.106414,0.010233,-37.826478,7.604533,1000
495,0.495,0.881795,-1.835039,689.476740,-0.220205,-0.105815,0.010073,-37.836036,7.591378,1000
496,0.496,0.876635,-1.832456,689.436839,-0.219895,-0.105196,0.009913,-37.845562,7.578220,1000
497,0.497,0.871303,-1.829804,689.397333,-0.219577,-0.104556,0.009753,-37.855056,7.565061,1000
498,0.498,0.865798,-1.827083,689.358235,-0.219250,-0.103896,0.009593,-37.864516,7.551901,1000
499,0.499,0.860120,-1.824294,689.319559,-0.218915,-0.103214,0.009432,-37.873943,7.538739,1000
500,0.500,0.854268,-1.821438,689.281319,-0.218573,-0.102512,0.009271,-37.883335,7.525576,1000
501,0.501,0.848241,-1.818515,689.243527,-0.218222,-0.101789,0.009109,-37.892692,7.512412,1000
502,0.502,0.842039,-1.815527,689.206197,-0.217863,-0.101045,0.008947,-37.902014,7.499248,1000
503,0.503,0.835660,-1.812473,689.169343,-0.217497,-0.100279,0.008785,-37.911300,7.486084,1000
504,0.504,0.829105,-1.809355,689.132975,-0.217123,-0.099493,0.008623,-37.920550,7.472920,1000
505,0.505,0.822373,-1.806174,689.097108,-0.216741,-0.098685,0.008460,-37.929763,7.459757,1000
506,0.506,0.815463,-1.802931,689.061753,-0.216352,-0.097856,0.008297,-37.938938,7.446594,1000
507,0.507,0.808375,-1.799625,689.026922,-0.215955,-0.097005,0.008134,-37.948076,7.433433,1000
508,0.508,0.801109,-1.796259,688.992627,-0.215551,-0.096133,0.007971,-37.957175,7.420273,1000
509,0.509,0.793663,-1.792833,688.958880,-0.215140,-0.095240,0.007807,-37.966235,7.407115,1000
510,0.510,0.786039,-1.789347,688.925692,-0.214722,-0.094325,0.007643,-37.975256,7.393959,1000
511,0.511,0.778235,-1.785803,688.893074,-0.214296,-0.093388,0.007479,-37.984237,7.380806,1000
512,0.512,0.770252,-1.782202,688.861037,-0.213864,-0.092430,0.007315,-37.993177,7.367655,1000
513,0.513,0.762088,-1.778544,688.829591,-0.213425,-0.091451,0.007150,-38.002077,7.354507,1000
514,0.514,0.753745,-1.774830,688.798748,-0.212980,-0.090449,0.006985,-38.010935,7.341362,1000
515,0.515,0.745221,-1.771061,688.768517,-0.212527,-0.089427,0.006820,-38.019751,7.328221,1000
516,0.516,0.736517,-1.767238,688.738908,-0.212069,-0.088382,0.006655,-38.028525,7.315084,1000
517,0.517,0.727633,-1.763362,688.709931,-0.211603,-0.087316,0.006489,-38.037257,7.301951,1000
518,0.518,0.718569,-1.759434,688.681595,-0.211132,-0.086228,0.006323,-38.045945,7.288822,1000
519,0.519,0.709325,-1.755454,688.653909,-0.210655,-0.085119,0.006157,-38.054589,7.275699,1000
520,0.520,0.699900,-1.751424,688.626882,-0.210171,-0.083988,0.005991,-38.063189,7.262580,1000
521,0.521,0.690296,-1.747344,688.600522,-0.209681,-0.082836,0.005825,-38.071745,7.249467,1000
522,0.522,0.680512,-1.743215,688.574838,-0.209186,-0.081661,0.005658,-38.080255,7.236359,1000
523,0.523,0.670548,-1.739039,688.549838,-0.208685,-0.080466,0.005492,-38.088720,7.223258,1000
524,0.524,0.660405,-1.734816,688.525529,-0.208178,-0.079249,0.005325,-38.097139,7.210163,1000
525,0.525,0.650083,-1.730546,688.501919,-0.207666,-0.078010,0.005158,-38.105511,7.197074,1000
526,0.526,0.639582,-1.726232,688.479015,-0.207148,-0.076750,0.004991,-38.113836,7.183993,1000
527,0.527,0.628903,-1.721873,688.456823,-0.206625,-0.075468,0.004823,-38.122115,7.170918,1000
528,0.528,0.618045,-1.717471,688.435350,-0.206097,-0.074165,0.004656,-38.130345,7.157852,1000
529,0.529,0.607011,-1.713027,688.414603,-0.205563,-0.072841,0.004488,-38.138527,7.144793,1000
530,0.530,0.595800,-1.708542,688.394588,-0.205025,-0.071496,0.004320,-38.146661,7.131742,1000
531,0.531,0.584412,-1.704016,688.375309,-0.204482,-0.070129,0.004152,-38.154745,7.118699,1000
532,0.532,0.572848,-1.699451,688.356772,-0.203934,-0.068742,0.003984,-38.162780,7.105665,1000
533,0.533,0.561110,-1.694847,688.338982,-0.203382,-0.067333,0.003816,-38.170765,7.092641,1000
