sample,time_s,Fx,Fy,Fz,Mx,My,Mz,COP_AP,COP_ML,fs
269,0.269,0.623578,-0.982764,689.057702,-0.117932,-0.074829,0.029963,-35.745287,7.774765,1000
270,0.270,0.608341,-0.995229,689.079004,-0.119427,-0.073001,0.029971,-35.751991,7.768209,1000
271,0.271,0.593225,-1.007691,689.100889,-0.120923,-0.071187,0.029978,-35.758787,7.761606,1000
272,0.272,0.578233,-1.020150,689.123346,-0.122418,-0.069388,0.029984,-35.765674,7.754957,1000
273,0.273,0.563366,-1.032604,689.146363,-0.123913,-0.067604,0.029989,-35.772652,7.748261,1000
274,0.274,0.548626,-1.045053,689.169931,-0.125406,-0.065835,0.029993,-35.779720,7.741519,1000
275,0.275,0.534014,-1.057495,689.194036,-0.126899,-0.064082,0.029996,-35.786878,7.734731,1000
276,0.276,0.519533,-1.069929,689.218668,-0.128391,-0.062344,0.029998,-35.794126,7.727897,1000
277,0.277,0.505184,-1.082354,689.243815,-0.129882,-0.060622,0.030000,-35.801463,7.721016,1000
278,0.278,0.490967,-1.094769,689.269465,-0.131372,-0.058916,0.030000,-35.808890,7.714089,1000
279,0.279,0.476886,-1.107173,689.295604,-0.132861,-0.057226,0.029999,-35.816405,7.707116,1000
280,0.280,0.462941,-1.119565,689.322221,-0.134348,-0.055553,0.029998,-35.824009,7.700098,1000
281,0.281,0.449134,-1.131944,689.349302,-0.135833,-0.053896,0.029995,-35.831701,7.693033,1000
282,0.282,0.435467,-1.144308,689.376836,-0.137317,-0.052256,0.029991,-35.839481,7.685923,1000
283,0.283,0.421940,-1.156658,689.404808,-0.138799,-0.050633,0.029987,-35.847349,7.678766,1000
284,0.284,0.408555,-1.168991,689.433205,-0.140279,-0.049027,0.029981,-35.855304,7.671564,1000
285,0.285,0.395314,-1.181307,689.462013,-0.141757,-0.047438,0.029975,-35.863345,7.664316,1000
286,0.286,0.382217,-1.193604,689.491220,-0.143232,-0.045866,0.029968,-35.871473,7.657023,1000
287,0.287,0.369266,-1.205882,689.520811,-0.144706,-0.044312,0.029959,-35.879688,7.649684,1000
288,0.288,0.356462,-1.218140,689.550772,-0.146177,-0.042775,0.029950,-35.887987,7.642300,1000
289,0.289,0.343807,-1.230375,689.581088,-0.147645,-0.041257,0.029940,-35.896373,7.634871,1000
290,0.290,0.331301,-1.242589,689.611746,-0.149111,-0.039756,0.029928,-35.904843,7.627396,1000
291,0.291,0.318946,-1.254778,689.642731,-0.150573,-0.038274,0.029916,-35.913398,7.619876,1000
292,0.292,0.306742,-1.266943,689.674028,-0.152033,-0.036809,0.029903,-35.922037,7.612310,1000
293,0.293,0.294691,-1.279083,689.705622,-0.153490,-0.035363,0.029889,-35.930761,7.604700,1000
294,0.294,0.282793,-1.291195,689.737499,-0.154943,-0.033935,0.029874,-35.939567,7.597045,1000
295,0.295,0.271050,-1.303280,689.769643,-0.156394,-0.032526,0.029858,-35.948457,7.589345,1000
296,0.296,0.259463,-1.315335,689.802040,-0.157840,-0.031136,0.029841,-35.957430,7.581600,1000
297,0.297,0.248032,-1.327361,689.834673,-0.159283,-0.029764,0.029823,-35.966484,7.573811,1000
298,0.298,0.236757,-1.339356,689.867528,-0.160723,-0.028411,0.029804,-35.975621,7.565977,1000
299,0.299,0.225641,-1.351319,689.900589,-0.162158,-0.027077,0.029784,-35.984840,7.558098,1000
300,0.300,0.214683,-1.363249,689.933841,-0.163590,-0.025762,0.029763,-35.994139,7.550175,1000
301,0.301,0.203885,-1.375145,689.967267,-0.165017,-0.024466,0.029742,-36.003519,7.542208,1000
302,0.302,0.193247,-1.387006,690.000853,-0.166441,-0.023190,0.029719,-36.012980,7.534196,1000
303,0.303,0.182769,-1.398831,690.034581,-0.167860,-0.021932,0.029695,-36.022520,7.526141,1000
304,0.304,0.172453,-1.410619,690.068437,-0.169274,-0.020694,0.029671,-36.032140,7.518041,1000
305,0.305,0.162298,-1.422369,690.102404,-0.170684,-0.019476,0.029645,-36.041838,7.509898,1000
306,0.306,0.152305,-1.434079,690.136467,-0.172090,-0.018277,0.029619,-36.051616,7.501710,1000
307,0.307,0.142475,-1.445750,690.170609,-0.173490,-0.017097,0.029591,-36.061471,7.493479,1000
308,0.308,0.132809,-1.457380,690.204814,-0.174886,-0.015937,0.029563,-36.071404,7.485205,1000
309,0.309,0.123305,-1.468967,690.239066,-0.176276,-0.014797,0.029534,-36.081415,7.476887,1000
310,0.310,0.113966,-1.480512,690.273349,-0.177661,-0.013676,0.029503,-36.091502,7.468526,1000
311,0.311,0.104791,-1.492012,690.307646,-0.179041,-0.012575,0.029472,-36.101666,7.460121,1000
312,0.312,0.095780,-1.503467,690.341942,-0.180416,-0.011494,0.029440,-36.111905,7.451674,1000
313,0.313,0.086933,-1.514877,690.376220,-0.181785,-0.010432,0.029407,-36.122220,7.443183,1000
314,0.314,0.078252,-1.526239,690.410464,-0.183149,-0.009390,0.029373,-36.132611,7.434650,1000
315,0.315,0.069735,-1.537553,690.444658,-0.184506,-0.008368,0.029338,-36.143075,7.426074,1000
316,0.316,0.061383,-1.548818,690.478785,-0.185858,-0.007366,0.029302,-36.153614,7.417455,1000
317,0.317,0.053197,-1.560034,690.512830,-0.187204,-0.006384,0.029265,-36.164226,7.408794,1000
318,0.318,0.045175,-1.571199,690.546776,-0.188544,-0.005421,0.029227,-36.174912,7.400090,1000
319,0.319,0.037318,-1.582311,690.580607,-0.189877,-0.004478,0.029189,-36.185670,7.391344,1000
320,0.320,0.029626,-1.593371,690.614306,-0.191205,-0.003555,0.029149,-36.196500,7.382556,1000
321,0.321,0.022099,-1.604378,690.647859,-0.192525,-0.002652,0.029108,-36.207402,7.373726,1000
322,0.322,0.014737,-1.615329,690.681249,-0.193840,-0.001768,0.029067,-36.218376,7.364854,1000
323,0.323,0.007539,-1.626226,690.714459,-0.195147,-0.000905,0.029024,-36.229420,7.355941,1000
324,0.324,0.000505,-1.637065,690.747474,-0.196448,-0.000061,0.028981,-36.240534,7.346986,1000
325,0.325,-0.006364,-1.647847,690.780279,-0.197742,0.000764,0.028937,-36.251718,7.337990,1000
326,0.326,-0.013071,-1.658571,690.812856,-0.199029,0.001568,0.028891,-36.262971,7.328952,1000
327,0.327,-0.019614,-1.669236,690.845192,-0.200308,0.002354,0.028845,-36.274293,7.319873,1000
328,0.328,-0.025994,-1.679841,690.877270,-0.201581,0.003119,0.028798,-36.285683,7.310753,1000
329,0.329,-0.032211,-1.690384,690.909074,-0.202846,0.003865,0.028750,-36.297141,7.301593,1000
330,0.330,-0.038267,-1.700866,690.940589,-0.204104,0.004592,0.028701,-36.308666,7.292391,1000
331,0.331,-0.044161,-1.711284,690.971801,-0.205354,0.005299,0.028652,-36.320258,7.283149,1000
332,0.332,-0.049895,-1.721640,691.002693,-0.206597,0.005987,0.028601,-36.331916,7.273867,1000
333,0.333,-0.055468,-1.731930,691.033251,-0.207832,0.006656,0.028549,-36.343640,7.264545,1000
334,0.334,-0.060881,-1.742155,691.063460,-0.209059,0.007306,0.028497,-36.355429,7.255182,1000
335,0.335,-0.066136,-1.752314,691.093305,-0.210278,0.007936,0.028443,-36.367282,7.245779,1000
336,0.336,-0.071232,-1.762406,691.122771,-0.211489,0.008548,0.028389,-36.379200,7.236337,1000
337,0.337,-0.076171,-1.772430,691.151844,-0.212692,0.009141,0.028333,-36.391181,7.226855,1000
338,0.338,-0.080953,-1.782385,691.180510,-0.213886,0.009714,0.028277,-36.403225,7.217334,1000
339,0.339,-0.085580,-1.792270,691.208753,-0.215072,0.010270,0.028220,-36.415332,7.207773,1000
340,0.340,-0.090051,-1.802085,691.236561,-0.216250,0.010806,0.028162,-36.427500,7.198174,1000
341,0.341,-0.094369,-1.811829,691.263920,-0.217419,0.011324,0.028103,-36.439730,7.188535,1000
342,0.342,-0.098533,-1.821501,691.290815,-0.218580,0.011824,0.028043,-36.452021,7.178857,1000
343,0.343,-0.102545,-1.831100,691.317233,-0.219732,0.012305,0.027983,-36.464372,7.169141,1000
344,0.344,-0.106406,-1.840625,691.343160,-0.220875,0.012769,0.027921,-36.476783,7.159387,1000
345,0.345,-0.110117,-1.850075,691.368585,-0.222009,0.013214,0.027858,-36.489254,7.149594,1000
346,0.346,-0.113678,-1.859451,691.393492,-0.223134,0.013641,0.027795,-36.501782,7.139763,1000
347,0.347,-0.117092,-1.868751,691.417871,-0.224250,0.014051,0.027731,-36.514369,7.129894,1000
348,0.348,-0.120360,-1.877974,691.441708,-0.225357,0.014443,0.027666,-36.527014,7.119987,1000
349,0.349,-0.123482,-1.887119,691.464991,-0.226454,0.014818,0.027600,-36.539715,7.110043,1000
350,0.350,-0.126459,-1.896186,691.487707,-0.227542,0.015175,0.027533,-36.552473,7.100061,1000
351,0.351,-0.129294,-1.905174,691.509845,-0.228621,0.015515,0.027465,-36.565287,7.090043,1000
352,0.352,-0.131987,-1.914083,691.531394,-0.229690,0.015838,0.027396,-36.578156,7.079987,1000
353,0.353,-0.134540,-1.922911,691.552341,-0.230749,0.016145,0.027327,-36.591079,7.069894,1000
354,0.354,-0.136953,-1.931658,691.572675,-0.231799,0.016434,0.027256,-36.604057,7.059765,1000
355,0.355,-0.139229,-1.940323,691.592386,-0.232839,0.016708,0.027185,-36.617088,7.049599,1000
356,0.356,-0.141369,-1.948906,691.611462,-0.233869,0.016964,0.027113,-36.630173,7.039397,1000
357,0.357,-0.143375,-1.957406,691.629893,-0.234889,0.017205,0.027040,-36.643309,7.029158,1000
358,0.358,-0.145247,-1.965822,691.647670,-0.235899,0.017430,0.026966,-36.656498,7.018884,1000
359,0.359,-0.146988,-1.974153,691.664781,-0.236898,0.017639,0.026891,-36.669737,7.008575,1000
360,0.360,-0.148599,-1.982399,691.681217,-0.237888,0.017832,0.026815,-36.683028,6.998229,1000
361,0.361,-0.150081,-1.990560,691.696969,-0.238867,0.018010,0.026739,-36.696368,6.987849,1000
362,0.362,-0.151436,-1.998633,691.712027,-0.239836,0.018172,0.026661,-36.709758,6.977433,1000
363,0.363,-0.152667,-2.006620,691.726382,-0.240794,0.018320,0.026583,-36.723196,6.966982,1000
364,0.364,-0.153774,-2.014520,691.740026,-0.241742,0.018453,0.026504,-36.736683,6.956497,1000
365,0.365,-0.154759,-2.022330,691.752951,-0.242680,0.018571,0.026424,-36.750218,6.945977,1000
366,0.366,-0.155624,-2.030052,691.765148,-0.243606,0.018675,0.026343,-36.763800,6.935423,1000
367,0.367,-0.156372,-2.037685,691.776609,-0.244522,0.018765,0.026262,-36.777428,6.924834,1000
368,0.368,-0.157002,-2.045228,691.787327,-0.245427,0.018840,0.026179,-36.791102,6.914212,1000
369,0.369,-0.157519,-2.052679,691.797294,-0.246322,0.018902,0.026096,-36.804821,6.903556,1000
370,0.370,-0.157922,-2.060040,691.806505,-0.247205,0.018951,0.026012,-36.818585,6.892866,1000
371,0.371,-0.158215,-2.067309,691.814951,-0.248077,0.018986,0.025927,-36.832392,6.882144,1000
372,0.372,-0.158399,-2.074486,691.822627,-0.248938,0.019008,0.025841,-36.846244,6.871388,1000
373,0.373,-0.158477,-2.081570,691.829526,-0.249788,0.019017,0.025755,-36.860138,6.860599,1000
374,0.374,-0.158449,-2.088561,691.835643,-0.250627,0.019014,0.025667,-36.874074,6.849778,1000
375,0.375,-0.158318,-2.095458,691.840973,-0.251455,0.018998,0.025579,-36.888052,6.838924,1000
376,0.376,-0.158087,-2.102260,691.845509,-0.252271,0.018970,0.025490,-36.902071,6.828038,1000
377,0.377,-0.157757,-2.108968,691.849248,-0.253076,0.018931,0.025400,-36.916130,6.817121,1000
378,0.378,-0.157329,-2.115581,691.852185,-0.253870,0.018880,0.025310,-36.930229,6.806171,1000
379,0.379,-0.156808,-2.122097,691.854316,-0.254652,0.018817,0.025218,-36.944367,6.795190,1000
380,0.380,-0.156193,-2.128518,691.855636,-0.255422,0.018743,0.025126,-36.958543,6.784177,1000
381,0.381,-0.155488,-2.134842,691.856143,-0.256181,0.018659,0.025033,-36.972758,6.773133,1000
382,0.382,-0.154695,-2.141069,691.855832,-0.256928,0.018563,0.024939,-36.987009,6.762059,1000
383,0.383,-0.153816,-2.147198,691.854702,-0.257664,0.018458,0.024844,-37.001298,6.750954,1000
384,0.384,-0.152853,-2.153230,691.852748,-0.258388,0.018342,0.024749,-37.015622,6.739818,1000
385,0.385,-0.151808,-2.159163,691.849970,-0.259100,0.018217,0.024652,-37.029981,6.728652,1000
386,0.386,-0.150684,-2.164998,691.846365,-0.259800,0.018082,0.024555,-37.044375,6.717457,1000
387,0.387,-0.149483,-2.170733,691.841932,-0.260488,0.017938,0.024457,-37.058804,6.706231,1000
388,0.388,-0.148207,-2.176369,691.836669,-0.261164,0.017785,0.024359,-37.073266,6.694976,1000
389,0.389,-0.146858,-2.181905,691.830575,-0.261829,0.017623,0.024259,-37.087760,6.683692,1000
390,0.390,-0.145439,-2.187341,691.823650,-0.262481,0.017453,0.024159,-37.102287,6.672378,1000
391,0.391,-0.143952,-2.192677,691.815892,-0.263121,0.017274,0.024058,-37.116845,6.661036,1000
392,0.392,-0.142399,-2.197912,691.807304,-0.263749,0.017088,0.023957,-37.131435,6.649666,1000
393,0.393,-0.140783,-2.203045,691.797883,-0.264365,0.016894,0.023854,-37.146054,6.638267,1000
394,0.394,-0.139107,-2.208078,691.787632,-0.264969,0.016693,0.023751,-37.160703,6.626840,1000
395,0.395,-0.137371,-2.213008,691.776551,-0.265561,0.016485,0.023647,-37.175381,6.615385,1000
396,0.396,-0.135580,-2.217837,691.764642,-0.266140,0.016270,0.023542,-37.190088,6.603902,1000
397,0.397,-0.133735,-2.222563,691.751906,-0.266708,0.016048,0.023436,-37.204822,6.592392,1000
398,0.398,-0.131839,-2.227187,691.738344,-0.267262,0.015821,0.023330,-37.219583,6.580855,1000
399,0.399,-0.129894,-2.231707,691.723961,-0.267805,0.015587,0.023223,-37.234371,6.569291,1000
400,0.400,-0.127903,-2.236125,691.708757,-0.268335,0.015348,0.023115,-37.249185,6.557701,1000
401,0.401,-0.125867,-2.240440,691.692736,-0.268853,0.015104,0.023007,-37.264023,6.546084,1000
402,0.402,-0.123791,-2.244651,691.675901,-0.269358,0.014855,0.022898,-37.278886,6.534441,1000
403,0.403,-0.121675,-2.248759,691.658256,-0.269851,0.014601,0.022788,-37.293773,6.522772,1000
404,0.404,-0.119523,-2.252763,691.639804,-0.270332,0.014343,0.022677,-37.308683,6.511077,1000
405,0.405,-0.117338,-2.256662,691.620550,-0.270799,0.014081,0.022566,-37.323616,6.499358,1000
406,0.406,-0.115120,-2.260458,691.600499,-0.271255,0.013814,0.022453,-37.338571,6.487613,1000
407,0.407,-0.112874,-2.264149,691.579654,-0.271698,0.013545,0.022341,-37.353547,6.475843,1000
408,0.408,-0.110602,-2.267736,691.558022,-0.272128,0.013272,0.022227,-37.368543,6.464048,1000
409,0.409,-0.108306,-2.271218,691.535608,-0.272546,0.012997,0.022113,-37.383560,6.452229,1000
410,0.410,-0.105988,-2.274595,691.512417,-0.272951,0.012719,0.021998,-37.398595,6.440386,1000
411,0.411,-0.103652,-2.277868,691.488456,-0.273344,0.012438,0.021882,-37.413650,6.428519,1000
412,0.412,-0.101299,-2.281035,691.463730,-0.273724,0.012156,0.021766,-37.428722,6.416629,1000
413,0.413,-0.098933,-2.284098,691.438247,-0.274092,0.011872,0.021648,-37.443812,6.404715,1000
414,0.414,-0.096556,-2.287056,691.412014,-0.274447,0.011587,0.021531,-37.458919,6.392779,1000
415,0.415,-0.094170,-2.289908,691.385037,-0.274789,0.011300,0.021412,-37.474041,6.380819,1000
416,0.416,-0.091778,-2.292655,691.357325,-0.275119,0.011013,0.021293,-37.489179,6.368837,1000
417,0.417,-0.089383,-2.295297,691.328885,-0.275436,0.010726,0.021173,-37.504332,6.356832,1000
418,0.418,-0.086987,-2.297833,691.299725,-0.275740,0.010438,0.021053,-37.519499,6.344806,1000
419,0.419,-0.084592,-2.300265,691.269854,-0.276032,0.010151,0.020931,-37.534679,6.332758,1000
420,0.420,-0.082202,-2.302591,691.239280,-0.276311,0.009864,0.020810,-37.549873,6.320688,1000
421,0.421,-0.079818,-2.304811,691.208013,-0.276577,0.009578,0.020687,-37.565078,6.308597,1000
422,0.422,-0.077444,-2.306927,691.176061,-0.276831,0.009293,0.020564,-37.580295,6.296485,1000
423,0.423,-0.075082,-2.308937,691.143434,-0.277072,0.009010,0.020440,-37.595522,6.284353,1000
424,0.424,-0.072734,-2.310842,691.110142,-0.277301,0.008728,0.020316,-37.610760,6.272200,1000
425,0.425,-0.070403,-2.312642,691.076195,-0.277517,0.008448,0.020190,-37.626008,6.260027,1000
426,0.426,-0.068091,-2.314336,691.041603,-0.277720,0.008171,0.020065,-37.641264,6.247834,1000
427,0.427,-0.065802,-2.315926,691.006377,-0.277911,0.007896,0.019938,-37.656529,6.235621,1000
428,0.428,-0.063537,-2.317411,690.970527,-0.278089,0.007624,0.019811,-37.671801,6.223390,1000
429,0.429,-0.061299,-2.318791,690.934064,-0.278255,0.007356,0.019683,-37.687081,6.211139,1000
430,0.430,-0.059091,-2.320066,690.897000,-0.278408,0.007091,0.019555,-37.702366,6.198869,1000
431,0.431,-0.056915,-2.321237,690.859347,-0.278548,0.006830,0.019426,-37.717657,6.186581,1000
432,0.432,-0.054773,-2.322303,690.821115,-0.278676,0.006573,0.019296,-37.732954,6.174275,1000
433,0.433,-0.052669,-2.323265,690.782317,-0.278792,0.006320,0.019166,-37.748254,6.161950,1000
434,0.434,-0.050604,-2.324123,690.742965,-0.278895,0.006072,0.019035,-37.763559,6.149608,1000
435,0.435,-0.048581,-2.324876,690.703072,-0.278985,0.005830,0.018904,-37.778866,6.137249,1000
436,0.436,-0.046603,-2.325526,690.662650,-0.279063,0.005592,0.018772,-37.794176,6.124873,1000
437,0.437,-0.044671,-2.326073,690.621711,-0.279129,0.005361,0.018639,-37.809488,6.112479,1000
438,0.438,-0.042789,-2.326516,690.580269,-0.279182,0.005135,0.018506,-37.824801,6.100070,1000
439,0.439,-0.040959,-2.326856,690.538337,-0.279223,0.004915,0.018372,-37.840114,6.087644,1000
440,0.440,-0.039183,-2.327092,690.495929,-0.279251,0.004702,0.018238,-37.855428,6.075201,1000
441,0.441,-0.037463,-2.327226,690.453057,-0.279267,0.004496,0.018103,-37.870740,6.062744,1000
442,0.442,-0.035803,-2.327258,690.409737,-0.279271,0.004296,0.017967,-37.886051,6.050271,1000
443,0.443,-0.034204,-2.327187,690.365981,-0.279262,0.004104,0.017831,-37.901360,6.037782,1000
444,0.444,-0.032668,-2.327015,690.321803,-0.279242,0.003920,0.017695,-37.916667,6.025279,1000
445,0.445,-0.031199,-2.326740,690.277219,-0.279209,0.003744,0.017557,-37.931970,6.012762,1000
446,0.446,-0.029798,-2.326365,690.232242,-0.279164,0.003576,0.017419,-37.947269,6.000230,1000
447,0.447,-0.028468,-2.325888,690.186886,-0.279107,0.003416,0.017281,-37.962563,5.987684,1000
448,0.448,-0.027210,-2.325310,690.141168,-0.279037,0.003265,0.017142,-37.977852,5.975124,1000
449,0.449,-0.026028,-2.324632,690.095101,-0.278956,0.003123,0.017003,-37.993136,5.962551,1000
450,0.450,-0.024924,-2.323854,690.048700,-0.278863,0.002991,0.016863,-38.008413,5.949965,1000
451,0.451,-0.023899,-2.322976,690.001981,-0.278757,0.002868,0.016722,-38.023682,5.937366,1000
452,0.452,-0.022956,-2.321999,689.954958,-0.278640,0.002755,0.016581,-38.038944,5.924755,1000
453,0.453,-0.022097,-2.320923,689.907648,-0.278511,0.002652,0.016439,-38.054198,5.912131,1000
454,0.454,-0.021324,-2.319748,689.860065,-0.278370,0.002559,0.016297,-38.069442,5.899496,1000
455,0.455,-0.020640,-2.318475,689.812225,-0.278217,0.002477,0.016154,-38.084677,5.886848,1000
456,0.456,-0.020046,-2.317104,689.764144,-0.278052,0.002406,0.016011,-38.099902,5.874190,1000
457,0.457,-0.019545,-2.315635,689.715837,-0.277876,0.002345,0.015867,-38.115115,5.861520,1000
458,0.458,-0.019138,-2.314070,689.667321,-0.277688,0.002297,0.015723,-38.130318,5.848840,1000
459,0.459,-0.018829,-2.312407,689.618610,-0.277489,0.002259,0.015578,-38.145508,5.836149,1000
460,0.460,-0.018618,-2.310649,689.569722,-0.277278,0.002234,0.015433,-38.160685,5.823447,1000
461,0.461,-0.018508,-2.308795,689.520672,-0.277055,0.002221,0.015287,-38.175849,5.810736,1000
462,0.462,-0.018501,-2.306846,689.471476,-0.276821,0.002220,0.015141,-38.190999,5.798016,1000
463,0.463,-0.018599,-2.304802,689.422150,-0.276576,0.002232,0.014995,-38.206134,5.785286,1000
464,0.464,-0.018803,-2.302663,689.372710,-0.276320,0.002256,0.014847,-38.221254,5.772547,1000
465,0.465,-0.019116,-2.300431,689.323174,-0.276052,0.002294,0.014700,-38.236358,5.759799,1000
466,0.466,-0.019539,-2.298106,689.273556,-0.275773,0.002345,0.014552,-38.251446,5.747043,1000
467,0.467,-0.020075,-2.295688,689.223874,-0.275483,0.002409,0.014403,-38.266517,5.734279,1000
468,0.468,-0.020725,-2.293177,689.174142,-0.275181,0.002487,0.014254,-38.281570,5.721507,1000
469,0.469,-0.021491,-2.290575,689.124379,-0.274869,0.002579,0.014104,-38.296605,5.708727,1000
470,0.470,-0.022374,-2.287882,689.074600,-0.274546,0.002685,0.013955,-38.311621,5.695940,1000
471,0.471,-0.023377,-2.285098,689.024821,-0.274212,0.002805,0.013804,-38.326617,5.683147,1000
472,0.472,-0.024501,-2.282224,688.975059,-0.273867,0.002940,0.013653,-38.341593,5.670346,1000
473,0.473,-0.025748,-2.279260,688.925330,-0.273511,0.003090,0.013502,-38.356549,5.657540,1000
474,0.474,-0.027120,-2.276208,688.875650,-0.273145,0.003254,0.013350,-38.371484,5.644727,1000
475,0.475,-0.028617,-2.273067,688.826035,-0.272768,0.003434,0.013198,-38.386396,5.631909,1000
476,0.476,-0.030243,-2.269838,688.776502,-0.272381,0.003629,0.013046,-38.401286,5.619085,1000
477,0.477,-0.031997,-2.266523,688.727067,-0.271983,0.003840,0.012893,-38.416154,5.606256,1000
478,0.478,-0.033882,-2.263121,688.677745,-0.271574,0.004066,0.012739,-38.430997,5.593422,1000
479,0.479,-0.035900,-2.259633,688.628554,-0.271156,0.004308,0.012585,-38.445816,5.580584,1000
480,0.480,-0.038051,-2.256060,688.579508,-0.270727,0.004566,0.012431,-38.460611,5.567742,1000
481,0.481,-0.040337,-2.252402,688.530625,-0.270288,0.004840,0.012277,-38.475380,5.554895,1000
482,0.482,-0.042760,-2.248660,688.481919,-0.269839,0.005131,0.012122,-38.490123,5.542045,1000
483,0.483,-0.045321,-2.244835,688.433406,-0.269380,0.005439,0.011966,-38.504840,5.529192,1000
484,0.484,-0.048021,-2.240927,688.385103,-0.268911,0.005763,0.011811,-38.519529,5.516336,1000
485,0.485,-0.050862,-2.236938,688.337024,-0.268433,0.006103,0.011654,-38.534191,5.503477,1000
486,0.486,-0.053844,-2.232867,688.289186,-0.267944,0.006461,0.011498,-38.548824,5.490615,1000
487,0.487,-0.056969,-2.228716,688.241603,-0.267446,0.006836,0.011341,-38.563429,5.477752,1000
488,0.488,-0.060238,-2.224485,688.194291,-0.266938,0.007229,0.011184,-38.578005,5.464886,1000
489,0.489,-0.063653,-2.220175,688.147265,-0.266421,0.007638,0.011026,-38.592550,5.452020,1000
490,0.490,-0.067214,-2.215786,688.100540,-0.265894,0.008066,0.010868,-38.607065,5.439152,1000
491,0.491,-0.070922,-2.211320,688.054132,-0.265358,0.008511,0.010710,-38.621549,5.426283,1000
492,0.492,-0.074779,-2.206776,688.008054,-0.264813,0.008974,0.010551,-38.636001,5.413413,1000
493,0.493,-0.078786,-2.202157,687.962321,-0.264259,0.009454,0.010392,-38.650421,5.400544,1000
494,0.494,-0.082943,-2.197462,687.916949,-0.263695,0.009953,0.010233,-38.664808,5.387674,1000
495,0.495,-0.087251,-2.192692,687.871950,-0.263123,0.010470,0.010073,-38.679162,5.374805,1000
496,0.496,-0.091712,-2.187849,687.827341,-0.262542,0.011005,0.009913,-38.693483,5.361936,1000
497,0.497,-0.096325,-2.182932,687.783133,-0.261952,0.011559,0.009753,-38.707769,5.349068,1000
498,0.498,-0.101093,-2.177943,687.739342,-0.261353,0.012131,0.009593,-38.722020,5.336202,1000
499,0.499,-0.106015,-2.172883,687.695981,-0.260746,0.012722,0.009432,-38.736235,5.323337,1000
500,0.500,-0.111093,-2.167752,687.653063,-0.260130,0.013331,0.009271,-38.750415,5.310474,1000
501,0.501,-0.116327,-2.162550,687.610601,-0.259506,0.013959,0.009109,-38.764558,5.297613,1000
502,0.502,-0.121718,-2.157280,687.568610,-0.258874,0.014606,0.008947,-38.778664,5.284754,1000
503,0.503,-0.127266,-2.151941,687.527101,-0.258233,0.015272,0.008785,-38.792733,5.271899,1000
504,0.504,-0.132972,-2.146535,687.486088,-0.257584,0.015957,0.008623,-38.806763,5.259046,1000
505,0.505,-0.138837,-2.141062,687.445583,-0.256927,0.016660,0.008460,-38.820755,5.246197,1000
506,0.506,-0.144861,-2.135524,687.405598,-0.256263,0.017383,0.008297,-38.834708,5.233351,1000
507,0.507,-0.151044,-2.129920,687.366145,-0.255590,0.018125,0.008134,-38.848621,5.220510,1000
508,0.508,-0.157387,-2.124252,687.327236,-0.254910,0.018886,0.007971,-38.862494,5.207672,1000
509,0.509,-0.163891,-2.118521,687.288883,-0.254222,0.019667,0.007807,-38.876326,5.194840,1000
510,0.510,-0.170555,-2.112727,687.251097,-0.253527,0.020467,0.007643,-38.890117,5.182012,1000
511,0.511,-0.177380,-2.106872,687.213889,-0.252825,0.021286,0.007479,-38.903867,5.169189,1000
512,0.512,-0.184366,-2.100956,687.177271,-0.252115,0.022124,0.007315,-38.917574,5.156372,1000
513,0.513,-0.191513,-2.094980,687.141252,-0.251398,0.022982,0.007150,-38.931239,5.143561,1000
514,0.514,-0.198823,-2.088946,687.105844,-0.250673,0.023859,0.006985,-38.944861,5.130756,1000
515,0.515,-0.206293,-2.082853,687.071055,-0.249942,0.024755,0.006820,-38.958439,5.117957,1000
516,0.516,-0.213926,-2.076703,687.036898,-0.249204,0.025671,0.006655,-38.971973,5.105165,1000
517,0.517,-0.221721,-2.070497,687.003380,-0.248460,0.026606,0.006489,-38.985462,5.092380,1000
518,0.518,-0.229677,-2.064236,686.970511,-0.247708,0.027561,0.006323,-38.998907,5.079602,1000
519,0.519,-0.237795,-2.057920,686.938301,-0.246950,0.028535,0.006157,-39.012305,5.066832,1000
520,0.520,-0.246075,-2.051551,686.906758,-0.246186,0.029529,0.005991,-39.025658,5.054070,1000
521,0.521,-0.254517,-2.045129,686.875891,-0.245415,0.030542,0.005825,-39.038964,5.041316,1000
522,0.522,-0.263120,-2.038655,686.845708,-0.244639,0.031574,0.005658,-39.052223,5.028571,1000
523,0.523,-0.271884,-2.032131,686.816217,-0.243856,0.032626,0.005492,-39.065435,5.015834,1000
524,0.524,-0.280810,-2.025557,686.787425,-0.243067,0.033697,0.005325,-39.078599,5.003107,1000
525,0.525,-0.289896,-2.018934,686.759341,-0.242272,0.034788,0.005158,-39.091715,4.990389,1000
526,0.526,-0.299143,-2.012263,686.731972,-0.241472,0.035897,0.004991,-39.104782,4.977681,1000
527,0.527,-0.308550,-2.005545,686.705323,-0.240665,0.037026,0.004823,-39.117799,4.964983,1000
528,0.528,-0.318117,-1.998782,686.679402,-0.239854,0.038174,0.004656,-39.130767,4.952295,1000
529,0.529,-0.327843,-1.991973,686.654214,-0.239037,0.039341,0.004488,-39.143685,4.939618,1000
530,0.530,-0.337728,-1.985120,686.629767,-0.238214,0.040527,0.004320,-39.156552,4.926952,1000
531,0.531,-0.347771,-1.978223,686.606065,-0.237387,0.041733,0.004152,-39.169369,4.914297,1000
